School_Name,School_Grade,Overall_ACH_Grade,Read_Ach_Grade,Math_Ach_Grade,Write_Ach_Grade,Sci_Ach_Grade,Overall_Weighted_Growth_Grade,Read_Growth_Grade,Math_Growth_Grade,Write_Growth_Grade,Enrol_TOT,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore,PCT_FREE_MEAL,PCT_Single_Family,PCT_More_than_INCOME_60000,EDU_Population35to44years_Bachelorsdegreeorhigher,EDU_Population45to64years_Bachelorsdegreeorhigher
'FLEMING ELEMENTARY SCHOOL',8,6,7,6,7,6,6,5,9,6,100,0,0,0,0.12,0.87,0,0.01,0.5281,0.117647,0.368201,0.199,0.091
'FLEMING HIGH SCHOOL',7,9,11,6,10,8,6,9,3,9,85,0,0.011765,0,0.117647,0.858824,0,0.011765,0.4118,0.117647,0.368201,0.199,0.091
'FLEMING HIGH SCHOOL',9,9,9,10,9,7,6,6,7,6,85,0,0.011765,0,0.117647,0.858824,0,0.011765,0.4118,0.117647,0.368201,0.199,0.091
'GRAND VALLEY HIGH SCHOOL',7,6,6,4,6,6,10,9,6,12,332,0.01506,0.003012,0,0.343373,0.590361,0.003012,0.045181,0.4277,0.257038,0.619912,0.054,0.183
'GRAND VALLEY MIDDLE SCHOOL',6,5,5,5,5,6,6,6,6,9,235,0.029787,0,0,0.289362,0.625532,0.008511,0.046809,0.5149,0.257038,0.619912,0.054,0.183
'CACTUS VALLEY ELEMENTARY SCHOOL',6,9,9,9,6,6.718607,6,7,6,1,409,0.017115,0.00978,0,0.327628,0.623472,0,0.022005,0.5092,0.164454,0.458333,0.185,0.189
'COAL RIDGE HIGH SCHOOL',5,6,6,6,5,6,3,4,5,3,494,0.006073,0.004049,0.006073,0.41498,0.550607,0.002024,0.016194,0.3664,0.072072,0.619912,0.187,0.248
'ELK CREEK ELEMENTARY',10,9,7,9,7,6.718607,9,10,9,7,275,0.003636,0,0,0.450909,0.523636,0.003636,0.018182,0.5388,0.072072,0.619912,0.187,0.248
'GRAHAM MESA ELEMENTARY SCHOOL',9,6,5,6,6,6.718607,10,12,13,10,381,0.002625,0,0.005249,0.380577,0.590551,0,0.020997,0.5694,0.266584,0.527261,0.132,0.119
'HIGHLAND ELEMENTARY SCHOOL',7,6,5,6,4,6.718607,7,6,12,6,382,0,0.036649,0.005236,0.143979,0.767016,0,0.04712,0.2065,0.16217,0.749906,0.43,0.569
'KATHRYN SENOR ELEMENTARY SCHOOL',7,7,6,9,7,6.718607,9,7,7,9,332,0.012048,0.012048,0.006024,0.373494,0.581325,0,0.01506,0.4719,0.072072,0.619912,0.187,0.248
'RIFLE HIGH SCHOOL',6,6,5,6,6,6,7,8,6,7,662,0.004532,0.001511,0.003021,0.44713,0.531722,0.001511,0.010574,0.4169,0.266584,0.527261,0.132,0.119
'RIFLE MIDDLE SCHOOL',6,5,5,5,6,6,7,7,6,7,753,0.007968,0,0.001328,0.452855,0.52324,0,0.014608,0.5604,0.266584,0.527261,0.132,0.119
'RIFLE MIDDLE SCHOOL',6,5,5,5,5,6,6,6,4,9,753,0.007968,0,0.001328,0.452855,0.52324,0,0.014608,0.5604,0.266584,0.527261,0.132,0.119
'RIVERSIDE SCHOOL',4,6,6,6,6,6,3,5,2,6,735,0.009524,0.008163,0.002721,0.379592,0.585034,0.001361,0.013605,0.4653,0.072072,0.619912,0.187,0.248
'RIVERSIDE SCHOOL',9,6,6,6,6,6,9,9,7,9,735,0.009524,0.008163,0.002721,0.379592,0.585034,0.001361,0.013605,0.4653,0.072072,0.619912,0.187,0.248
'WAMSLEY ELEMENTARY SCHOOL',5,5,5,5,3,6.718607,6,5,7,4,280,0.007143,0.010714,0,0.535714,0.432143,0,0.014286,0.7004,0.266584,0.527261,0.132,0.119
'GENOA-HUGO ELEMENTARY SCHOOL',6,6,6,7,6,6,6,6,10,5,100,0,0,0.03,0.03,0.94,0,0,0.6163,0.416667,0.467681,0.292,0.11
'GENOA-HUGO MIDDLE SCHOOL',6,6,5,6,6,6.718607,6,3,6,9,40,0,0,0,0.1,0.9,0,0,0.6,0.416667,0.467681,0.292,0.11
'GENOA-HUGO SENIOR HIGH SCHOOL',4,3,2,5,3,2,6,1,6,7,45,0,0,0.022222,0,0.977778,0,0,0.4889,0.416667,0.467681,0.292,0.11
'GILPIN COUNTY ELEMENTARY SCHOOL',3,6,6,6,6,6,1,1,3,1,224,0,0.022321,0.013393,0.120536,0.794643,0,0.049107,0.3315,0.197671,0.777821,0.601,0.488
'GILPIN COUNTY UNDIVIDED HIGH SCHOOL',6,6,6,6,6,9,6,3,6,6,156,0,0.00641,0.012821,0.102564,0.858974,0,0.019231,0.3013,0.197671,0.777821,0.601,0.488
'GILPIN COUNTY UNDIVIDED HIGH SCHOOL',6,8,8,8,7,9,7,7,6,7,156,0,0.00641,0.012821,0.102564,0.858974,0,0.019231,0.3013,0.197671,0.777821,0.601,0.488
'GRANADA ELEMENTARY SCHOOL',12,8,9,6,9,6,11,12,9,9,130,0,0,0,0.761538,0.238462,0,0,0.6491,0.094697,0.310345,0.108,0.154
'GRANADA UNDIVIDED HIGH SCHOOL',5,6,6,6,8,4,5,3,6,2,117,0,0,0,0.700855,0.299145,0,0,0.6239,0.094697,0.310345,0.108,0.154
'GRANADA UNDIVIDED HIGH SCHOOL',6,6,6,6,6,3,6,9,6,3,117,0,0,0,0.700855,0.299145,0,0,0.6239,0.094697,0.310345,0.108,0.154
'BRENTWOOD MIDDLE SCHOOL',3,3,3,3,4,3,4,5,4,5,676,0.001479,0.004438,0.013314,0.681953,0.288462,0,0.010355,0.7663,0.257256,0.566111,0.276,0.329
'CENTENNIAL ELEMENTARY SCHOOL',5,2,3,3,1,3,6,5,7,6,454,0.004405,0.057269,0.011013,0.405286,0.508811,0,0.013216,0.5529,0.218034,0.742388,0.514,0.386
'CHAPPELOW K-8 MAGNET SCHOOL',7,7,7,7,7,6,7,8,8,7,674,0.002967,0.007418,0.004451,0.505935,0.45549,0.001484,0.022255,0.4468,0.190822,0.416294,0.129,0.109
'CHAPPELOW K-8 MAGNET SCHOOL',6,6,7,6,6,6,6,6,4,7,674,0.002967,0.007418,0.004451,0.505935,0.45549,0.001484,0.022255,0.4468,0.190822,0.416294,0.129,0.109
'DOS RIOS ELEMENTARY SCHOOL',6,5,5,5,5,5,6,5,6,5,372,0.005376,0.008065,0.010753,0.336022,0.620968,0,0.018817,0.7791,0.339125,0.460241,0.157,0.239
'EAST MEMORIAL ELEMENTARY SCHOOL',3,4,4,5,3,2,3,5,5,3,560,0,0.001786,0.005357,0.907143,0.078571,0,0.007143,0.9035,0.430833,0.28137,0.102,0.183
'FRANKLIN MIDDLE SCHOOL',3,3,2,2,3,4,3,5,2,6,700,0.001429,0.001429,0.007143,0.792857,0.181429,0.005714,0.01,0.8114,0.257256,0.566111,0.276,0.329
'FRONTIER CHARTER ACADEMY',12,11,9,10,12,11,13,12,12,13,1371,0.002188,0.008023,0.01167,0.15682,0.805981,0,0.015317,0.1707,0.257256,0.566111,0.276,0.329
'FRONTIER CHARTER ACADEMY',6,9,9,9,9,9,3,1,5,3,1371,0.002188,0.008023,0.01167,0.15682,0.805981,0,0.015317,0.1707,0.257256,0.566111,0.276,0.329
'FRONTIER CHARTER ACADEMY',9,9,9,7,9,9,7,7,9,6,1371,0.002188,0.008023,0.01167,0.15682,0.805981,0,0.015317,0.1707,0.257256,0.566111,0.276,0.329
'GREELEY CENTRAL HIGH SCHOOL',3,4,3,3,5,4,5,4,6,3,1410,0.006383,0.006383,0.023404,0.607801,0.335461,0.001418,0.019149,0.5688,0.430833,0.28137,0.102,0.183
'GREELEY WEST HIGH SCHOOL',3,5,5,5,5,4,5,5,6,3,1545,0.004531,0.030421,0.041424,0.533981,0.373463,0.000647,0.015534,0.5003,0.257256,0.566111,0.276,0.329
'HEATH MIDDLE SCHOOL',6,5,5,5,5,6,6,7,5,6,701,0.00428,0.009986,0.019971,0.661912,0.292439,0.001427,0.009986,0.7204,0.430833,0.28137,0.102,0.183
'HEIMAN ELEMENTARY SCHOOL',6,6,6,6,6,5,6,6,7,6,690,0.002899,0.017391,0.017391,0.498551,0.446377,0,0.017391,0.558,0.190822,0.416294,0.129,0.109
'JACKSON ELEMENTARY SCHOOL',5,3,3,4,2,3,6,6,6,8,306,0.013072,0.019608,0.078431,0.339869,0.506536,0,0.042484,0.7464,0.357895,0.425047,0.354,0.345
'JOHN EVANS MIDDLE SCHOOL',1,1,1,1,1,1,2,4,1,5,762,0.002625,0.043307,0.036745,0.74147,0.16273,0.001312,0.011811,0.8346,0.430833,0.28137,0.102,0.183
'MADISON ELEMENTARY SCHOOL',3,3,3,4,4,3,5,3,6,5,388,0.005155,0.015464,0.082474,0.306701,0.474227,0.002577,0.113402,0.61,0.393165,0.390238,0.187,0.23
'MAPLEWOOD ELEMENTARY SCHOOL',3,1,2,1,1,1,6,5,6,6,628,0.007962,0.011146,0.041401,0.788217,0.13535,0.009554,0.006369,0.879,0.430833,0.28137,0.102,0.183
'MARTINEZ ELEMENTARY SCHOOL',1,3,3,5,3,1,3,1,4,4,638,0.00627,0.037618,0.04232,0.181818,0.647335,0.001567,0.083072,0.2177,0.24796,0.608073,0.38,0.426
'MCAULIFFE ELEMENTARY SCHOOL',6,9,9,10,10,9,5,5,5,5,717,0,0.025105,0.005579,0.375174,0.570432,0,0.02371,0.3207,0.257256,0.566111,0.276,0.329
'MEEKER ELEMENTARY SCHOOL',4,5,5,5,6,5,3,1,5,3,373,0.008043,0,0.002681,0.16622,0.812332,0.002681,0.008043,0.3111,0.199367,0.551761,0.165,0.246
'MONFORT ELEMENTARY SCHOOL',8,6,6,7,6,6,7,6,9,6,539,0,0.005566,0.005566,0.293135,0.686456,0,0.009276,0.3525,0.257256,0.566111,0.276,0.329
'NORTHRIDGE HIGH SCHOOL',1,2,2,2,3,1,2,4,2,2,1029,0.005831,0.007775,0.008746,0.704568,0.25656,0.005831,0.01069,0.6647,0.257256,0.566111,0.276,0.329
'ROMERO ELEMENTARY SCHOOL',5,2,1,4,1,1,6,6,7,6,614,0.004886,0,0.016287,0.895765,0.078176,0,0.004886,0.9023,0.430833,0.28137,0.102,0.183
'SCOTT ELEMENTARY SCHOOL',6,6,5,6,6,6,6,6,8,6,657,0.003044,0.033486,0.079148,0.143075,0.666667,0.00761,0.066971,0.2909,0.145994,0.717422,0.436,0.404
'SHAWSHEEN ELEMENTARY SCHOOL',4,6,6,6,6,5,5,1,6,3,453,0,0.006623,0.013245,0.538631,0.428256,0,0.013245,0.7285,0.257256,0.566111,0.276,0.329
'UNION COLONY PREPARATORY SCHOOL',6,8,9,6,9,9,4,3,5,5,420,0.009524,0.045238,0.014286,0.27619,0.645238,0.004762,0.004762,0.2143,0.257256,0.566111,0.276,0.329
'UNION COLONY PREPARATORY SCHOOL',10,9,9,8,11,9,9,6,9,9,420,0.009524,0.045238,0.014286,0.27619,0.645238,0.004762,0.004762,0.2143,0.257256,0.566111,0.276,0.329
'UNIVERSITY SCHOOLS',3,6,6,6,6,6,2,3,3,1,1289,0.008534,0.020946,0.013964,0.274631,0.667184,0.005431,0.00931,0.2428,0.257256,0.566111,0.276,0.329
'UNIVERSITY SCHOOLS',5,6,6,6,6,5,6,4,8,5,1289,0.008534,0.020946,0.013964,0.274631,0.667184,0.005431,0.00931,0.2428,0.257256,0.566111,0.276,0.329
'UNIVERSITY SCHOOLS',8,6,6,6,6,6,6,6,8,5,1289,0.008534,0.020946,0.013964,0.274631,0.667184,0.005431,0.00931,0.2428,0.257256,0.566111,0.276,0.329
'WINOGRAD K-8 ELEMENTARY SCHOOL',6,6,6,7,6,6,5,5,6,6,598,0.003344,0.005017,0.006689,0.493311,0.479933,0.001672,0.010033,0.4632,0.257256,0.566111,0.276,0.329
'WINOGRAD K-8 ELEMENTARY SCHOOL',6,6,6,6,7,6,5,6,3,6,598,0.003344,0.005017,0.006689,0.493311,0.479933,0.001672,0.010033,0.4632,0.257256,0.566111,0.276,0.329
'CRESTED BUTTE COMMUNITY SCHOOL',9,10,10,9,9,9,6,6,7,7,573,0.010471,0.00349,0,0.033159,0.919721,0.00349,0.029668,0.1152,0.137647,0.661605,0.664,0.447
'CRESTED BUTTE COMMUNITY SCHOOL',12,12,10,12,11,9,12,6,12,12,573,0.010471,0.00349,0,0.033159,0.919721,0.00349,0.029668,0.1152,0.137647,0.661605,0.664,0.447
'CRESTED BUTTE COMMUNITY SCHOOL',12,12,12,12,12,11,10,10,11,8,573,0.010471,0.00349,0,0.033159,0.919721,0.00349,0.029668,0.1152,0.137647,0.661605,0.664,0.447
'GUNNISON ELEMENTARY SCHOOL',6,6,7,6,6,7,6,5,9,6,624,0,0.003205,0.00641,0.259615,0.721154,0,0.009615,0.366,0.212468,0.579854,0.346,0.409
'GUNNISON HIGH SCHOOL',7,6,6,7,6,7,8,8,7,7,345,0.008696,0.011594,0,0.173913,0.797101,0,0.008696,0.1768,0.212468,0.579854,0.346,0.409
'GUNNISON MIDDLE SCHOOL',9,7,6,7,6,7,8,6,9,7,269,0.003717,0,0,0.189591,0.791822,0,0.01487,0.2825,0.212468,0.579854,0.346,0.409
'HANOVER JUNIOR-SENIOR HIGH SCHOOL',1,3,3,3,4,4,1,1,3,1,129,0.031008,0.023256,0.015504,0.263566,0.666667,0,0,0.5736,0.410526,0.447028,0.009,0.115
'HANOVER JUNIOR-SENIOR HIGH SCHOOL',5,4,5,1,5,5,6,4,6,7,129,0.031008,0.023256,0.015504,0.263566,0.666667,0,0,0.5736,0.410526,0.447028,0.009,0.115
'HANOVER JUNIOR-SENIOR HIGH SCHOOL',9,6,6,4,6,9,12,10,11,12,129,0.031008,0.023256,0.015504,0.263566,0.666667,0,0,0.5736,0.410526,0.447028,0.009,0.115
'PRAIRIE HEIGHTS ELEMENTARY SCHOOL',6,7,6,7,9,6.718607,6,1,5,13,79,0,0,0.025316,0.658228,0.316456,0,0,0.791,0.246099,0.467395,0.226,0.296
'ATLAS PREPARATORY SCHOOL',4,5,5,5,5,6,5,3,6,4,350,0.02,0.12,0.185714,0.388571,0.248571,0.002857,0.034286,0.7714,0.428294,0.324622,0.145,0.138
'ATLAS PREPARATORY SCHOOL',5,6,5,6,6,6.718607,5,5,4,6,350,0.02,0.12,0.185714,0.388571,0.248571,0.002857,0.034286,0.7714,0.428294,0.324622,0.145,0.138
'BRICKER ELEMENTARY SCHOOL',3,6,6,6,6,5,3,5,3,2,368,0.024457,0.035326,0.11413,0.519022,0.277174,0,0.029891,0.8368,0.428294,0.324622,0.145,0.138
'CARMEL MIDDLE SCHOOL',9,6,6,6,5,6,11,10,12,7,427,0.01171,0.039813,0.234192,0.477752,0.222482,0.004684,0.009368,0.8384,0.427476,0.28122,0.16,0.128
'CENTENNIAL ELEMENTARY SCHOOL',8,5,5,6,5,5,9,8,9,8,454,0.004405,0.057269,0.011013,0.405286,0.508811,0,0.013216,0.5529,0.218034,0.742388,0.514,0.386
'FOX MEADOW MIDDLE SCHOOL',6,6,6,6,6,6,6,9,6,6,525,0.019048,0.04381,0.154286,0.441905,0.333333,0.001905,0.005714,0.7067,0.331695,0.623349,0.525,0.513
'GIBERSON ELEMENTARY SCHOOL',6,5,5,5,5,5,5,6,5,5,344,0.017442,0.055233,0.200581,0.386628,0.319767,0.002907,0.017442,0.7949,0.428294,0.324622,0.145,0.138
'HARRISON HIGH SCHOOL',6,6,6,6,6,5,10,12,6,11,856,0.014019,0.064252,0.174065,0.418224,0.327103,0,0.002336,0.7033,0.331695,0.623349,0.525,0.513
'JAMES IRWIN CHARTER ELEMENTARY SCHOOL',10,12,13,12,13,10,9,9,6,10,536,0.009328,0.05597,0.057836,0.322761,0.529851,0.007463,0.016791,0.4123,0.428294,0.324622,0.145,0.138
'JAMES IRWIN CHARTER HIGH SCHOOL',9,10,10,9,10,9,6,6,6,6,422,0.016588,0.063981,0.137441,0.241706,0.537915,0,0.00237,0.3318,0.428294,0.324622,0.145,0.138
'JAMES IRWIN CHARTER MIDDLE SCHOOL',6,9,9,10,9,6,6,5,6,5,430,0.016279,0.04186,0.097674,0.388372,0.434884,0.004651,0.016279,0.4419,0.428294,0.324622,0.145,0.138
'MONTEREY ELEMENTARY SCHOOL',6,6,6,6,6,5,7,9,6,7,427,0.002342,0.037471,0.152225,0.47541,0.297424,0,0.035129,0.8756,0.427476,0.28122,0.16,0.128
'MOUNTAIN VISTA COMMUNITY SCHOOL',6,6,6,6,6,6,6,10,8,5,645,0.007752,0.017054,0.114729,0.469767,0.386047,0.004651,0,0.6248,0.427476,0.28122,0.16,0.128
'MOUNTAIN VISTA COMMUNITY SCHOOL',9,6,6,6,6,6,9,9,11,9,645,0.007752,0.017054,0.114729,0.469767,0.386047,0.004651,0,0.6248,0.427476,0.28122,0.16,0.128
'OAK CREEK ELEMENTARY SCHOOL',6,6,5,6,6,5,7,6,7,8,328,0.021341,0.018293,0.097561,0.487805,0.353659,0,0.021341,0.7841,0.331695,0.623349,0.525,0.513
'OTERO ELEMENTARY SCHOOL',6,6,6,6,7,7,6,7,6,6,443,0.024831,0.072235,0.14447,0.234763,0.474041,0.011287,0.038375,0.5788,0.331695,0.623349,0.525,0.513
'PANORAMA MIDDLE SCHOOL',6,5,5,6,5,6,6,6,7,6,518,0.027027,0.050193,0.30695,0.395753,0.216216,0,0.003861,0.7471,0.428294,0.324622,0.145,0.138
'PIKES PEAK ELEMENTARY SCHOOL',6,6,5,6,6,6,6,6,7,6,443,0.013544,0.029345,0.182844,0.541761,0.225734,0.002257,0.004515,0.8936,0.427476,0.28122,0.16,0.128
'SAND CREEK ELEMENTARY SCHOOL',6,5,6,5,6,5,6,7,6,6,585,0.001709,0.032479,0.008547,0.117949,0.8,0,0.039316,0.1094,0.142255,0.860478,0.662,0.65
'SIERRA HIGH SCHOOL',5,5,5,5,6,4,5,5,5,6,861,0.015099,0.04878,0.358885,0.361208,0.206736,0.004646,0.004646,0.6492,0.428294,0.324622,0.145,0.138
'SOARING EAGLES ELEMENTARY SCHOOL',9,10,9,12,9,11,9,10,6,8,594,0.015152,0.038721,0.156566,0.427609,0.338384,0.006734,0.016835,0.5618,0.428294,0.324622,0.145,0.138
'STRATMOOR HILLS ELEMENTARY SCHOOL',5,5,5,5,5,6,6,5,6,7,322,0.015528,0.040373,0.118012,0.322981,0.459627,0,0.043478,0.85,0.331695,0.623349,0.525,0.513
'STRATTON MEADOWS ELEMENTARY SCHOOL',7,6,7,6,7,6,7,10,6,9,420,0.009524,0.030952,0.1,0.530952,0.311905,0.004762,0.011905,0.8747,0.331695,0.623349,0.525,0.513
'TURMAN ELEMENTARY SCHOOL',10,6,6,6,6,6,12,11,8,12,313,0.035144,0.022364,0.204473,0.399361,0.28754,0.00639,0.044728,0.8182,0.428294,0.324622,0.145,0.138
'WILDFLOWER ELEMENTARY SCHOOL',9,10,9,8,12,9,6,6,6,9,402,0.022388,0.057214,0.20398,0.31592,0.368159,0.00995,0.022388,0.7132,0.428294,0.324622,0.145,0.138
'HAXTUN ELEMENTARY SCHOOL',6,7,6,7,7,6,6,6,6,6,231,0,0.004329,0,0.069264,0.917749,0,0.008658,0.4346,0.076372,0.529817,0.318,0.384
'HAXTUN ELEMENTARY SCHOOL',9,9,9,7,9,8,10,11,6,12,231,0,0.004329,0,0.069264,0.917749,0,0.008658,0.4346,0.076372,0.529817,0.318,0.384
'HAXTUN HIGH SCHOOL',12,8,10,6,12,5,12,12,12,9,92,0.01087,0.01087,0,0.086957,0.869565,0,0.021739,0.3152,0.076372,0.529817,0.318,0.384
'HAYDEN HIGH SCHOOL',6,5,5,6,5,6,6,4,10,5,115,0.017391,0,0.017391,0.034783,0.921739,0.008696,0,0.2957,0.288802,0.564103,0.083,0.226
'HAYDEN MIDDLE SCHOOL',5,5,6,5,5,3,5,6,5,3,73,0,0,0.013699,0.150685,0.835616,0,0,0.4795,0.288802,0.564103,0.083,0.226
'HAYDEN VALLEY ELEMENTARY SCHOOL',6,7,6,10,6,8,6,3,7,7,201,0,0.004975,0.00995,0.169154,0.81592,0,0,0.4568,0.288802,0.564103,0.083,0.226
'HI PLAINS ELEMENTARY SCHOOL',7,6,6,8,6,5,6,5,9,3,63,0,0,0.031746,0.190476,0.777778,0,0,0.66,0,0.425,0.125,0.127
'HI PLAINS UNDIVIDED HIGH SCHOOL',5,6,6,6,6,5,2,1,3,5,66,0.030303,0,0.015152,0.121212,0.833333,0,0,0.5909,0.771429,0.333333,0.087,0.096
'HI PLAINS UNDIVIDED HIGH SCHOOL',9,6,6,6,6,6,9,11,9,6,66,0.030303,0,0.015152,0.121212,0.833333,0,0,0.5909,0.771429,0.333333,0.087,0.096
'HOEHNE ELEMENTARY SCHOOL',5,7,7,7,6,9,3,5,2,6,177,0,0.011299,0,0.429379,0.548023,0,0.011299,0.4611,0.376878,0.445153,0.196,0.171
'HOEHNE HIGH SCHOOL',7,7,6,7,7,8,7,6,10,6,118,0,0,0,0.364407,0.610169,0.008475,0.016949,0.3136,0.376878,0.445153,0.196,0.171
'HOEHNE JUNIOR HIGH SCHOOL',6,6,7,6,6,6,5,6,7,1,56,0,0,0,0.5,0.446429,0.017857,0.035714,0.2857,0.376878,0.445153,0.196,0.171
'HOLLY HIGH SCHOOL',9,6,6,6,6,6,9,9,6,9,77,0.012987,0,0,0.467532,0.506494,0,0.012987,0.6623,0.352381,0.39895,0.183,0.218
'HOLLY JUNIOR HIGH SCHOOL',7,6,6,6,6,5,9,9,7,7,38,0.026316,0,0,0.421053,0.552632,0,0,0.7105,0.352381,0.39895,0.183,0.218
'SHANNER ELEMENTARY SCHOOL',6,6,6,6,6,6,6,6,6,6,179,0.011173,0,0,0.497207,0.486034,0,0.005587,0.7368,0.352381,0.39895,0.183,0.218
'HOLYOKE ELEMENTARY SCHOOL',6,6,6,6,6,6,6,6,6,5,337,0,0,0.008902,0.430267,0.551929,0,0.008902,0.5638,0.324641,0.475234,0.168,0.221
'HOLYOKE SENIOR HIGH SCHOOL',3,5,4,5,5,6,3,1,5,3,256,0,0,0,0.382813,0.605469,0,0.011719,0.3555,0.324641,0.475234,0.168,0.221
'HOLYOKE SENIOR HIGH SCHOOL',6,6,6,6,6,6,9,7,9,8,256,0,0,0,0.382813,0.605469,0,0.011719,0.3555,0.324641,0.475234,0.168,0.221
'GARDNER ELEMENTARY SCHOOL',1,6,6,6,6,5,1,1,1,1,98,0,0,0.010204,0.714286,0.27551,0,0,0.7442,0,0.515284,0,0.323
'GARDNER ELEMENTARY SCHOOL',5,5,6,4,4,6.718607,5,7,6,1,98,0,0,0.010204,0.714286,0.27551,0,0,0.7442,0,0.515284,0,0.323
'JOHN MALL HIGH SCHOOL',6,5,5,3,5,3,7,9,6,6,130,0.076923,0.007692,0.007692,0.607692,0.3,0,0,0.6923,0.458809,0.234619,0.122,0.201
'PEAKVIEW SCHOOL',1,6,6,6,6,3,1,1,1,1,326,0.039877,0.015337,0.01227,0.690184,0.242331,0,0,0.8092,0.458809,0.234619,0.122,0.201
'PEAKVIEW SCHOOL',6,6,6,5,6,6,6,9,4,4,326,0.039877,0.015337,0.01227,0.690184,0.242331,0,0,0.8092,0.458809,0.234619,0.122,0.201
'IDALIA ELEMENTARY SCHOOL',5,6,5,6,6,3,4,1,6,5,113,0.017699,0,0,0.265487,0.716814,0,0,0.5393,0,0.492647,0.34,0.252
'IDALIA JUNIOR-SENIOR HIGH SCHOOL',8,5,4,6,4,5,10,9,12,6,48,0.020833,0,0,0.166667,0.8125,0,0,0.5,0,0.492647,0.34,0.252
'IDALIA JUNIOR-SENIOR HIGH SCHOOL',9,6,6,6,6,6,9,8,7,10,48,0.020833,0,0,0.166667,0.8125,0,0,0.5,0,0.492647,0.34,0.252
'IGNACIO HIGH SCHOOL',3,3,3,3,3,5,2,1,5,1,227,0.365639,0,0.013216,0.211454,0.348018,0,0.061674,0.4581,0.296603,0.576168,0.187,0.221
'IGNACIO INTERMEDIATE SCHOOL',2,4,5,3,5,4,3,5,3,1,178,0.196629,0,0.011236,0.353933,0.365169,0,0.073034,0.6124,0.296603,0.576168,0.187,0.221
'IGNACIO JUNIOR HIGH SCHOOL',1,3,3,3,3,6,3,3,6,2,116,0.224138,0.008621,0,0.344828,0.37931,0,0.043103,0.5862,0.296603,0.576168,0.187,0.221
'ADAMS ELEMENTARY SCHOOL',9,9,9,8,9,9,7,9,6,6,535,0.005607,0.095327,0.016822,0.175701,0.657944,0,0.048598,0.4009,0.270275,0.720204,0.466,0.354
'ALAMEDA HIGH SCHOOL',3,3,3,3,2,3,5,5,5,5,782,0.02046,0.075448,0.033248,0.647059,0.199488,0.006394,0.017903,0.7634,0.319632,0.583721,0.31,0.31
'ALLENDALE ELEMENTARY SCHOOL',6,5,6,5,4,5,6,7,6,5,214,0,0.023364,0.018692,0.425234,0.504673,0,0.028037,0.6963,0.272839,0.692713,0.354,0.358
'ARVADA HIGH SCHOOL',5,5,5,5,5,5,5,1,6,5,993,0.024169,0.046324,0.019134,0.362538,0.520645,0.001007,0.026183,0.6173,0.272839,0.692713,0.354,0.358
'ARVADA K-8',6,5,5,5,3,3,7,6,9,6,690,0.013043,0.024638,0.023188,0.453623,0.455072,0.004348,0.026087,0.842,0.299394,0.530052,0.301,0.248
'ARVADA K-8',6,5,4,5,4,6,6,6,6,7,690,0.013043,0.024638,0.023188,0.453623,0.455072,0.004348,0.026087,0.842,0.299394,0.530052,0.301,0.248
'ARVADA WEST HIGH SCHOOL',6,7,6,8,6,7,6,5,6,5,1693,0.002953,0.020083,0.00886,0.179563,0.763733,0.001772,0.023036,0.2806,0.272839,0.692713,0.354,0.358
'BEAR CREEK HIGH SCHOOL',7,7,6,8,6,6,5,6,6,3,1899,0.011058,0.059505,0.013691,0.315429,0.564508,0.001053,0.034755,0.3486,0.315042,0.560951,0.364,0.357
'BEAR CREEK K-8 SCHOOL',6,7,7,8,8,6,6,6,6,7,1165,0.012876,0.075536,0.0103,0.309871,0.551931,0.003433,0.036052,0.3991,0.315042,0.560951,0.364,0.357
'BEAR CREEK K-8 SCHOOL',10,10,9,10,9,12,9,9,9,7,1165,0.012876,0.075536,0.0103,0.309871,0.551931,0.003433,0.036052,0.3991,0.315042,0.560951,0.364,0.357
'BELL MIDDLE SCHOOL',7,7,7,6,6,9,6,7,6,6,499,0.016032,0.018036,0.02004,0.138277,0.779559,0.008016,0.02004,0.3327,0.225925,0.679172,0.557,0.526
'BELMAR ELEMENTARY SCHOOL',6,6,6,6,6,6,6,6,5,5,356,0.008427,0.050562,0.019663,0.348315,0.525281,0,0.047753,0.4944,0.383738,0.532578,0.272,0.334
'BERGEN VALLEY INTERMEDIATE SCHOOL',9,12,12,11,12,12,8,9,8,6,336,0.002976,0.026786,0,0.056548,0.892857,0,0.020833,0.0685,0.14707,0.801081,0.663,0.614
'BLUE HERON ELEMENTARY SCHOOL',8,9,9,9,9,7,7,6,8,6,514,0,0.124514,0.003891,0.190661,0.655642,0.001946,0.023346,0.1429,0.171098,0.747126,0.487,0.473
'BRADFORD INTERMEDIATE SCHOOL',13,13,13,13,13,12,12,12,12,10,389,0,0.012853,0,0.087404,0.871465,0,0.028278,0.0257,0.167023,0.825761,0.564,0.517
'CAMPBELL ELEMENTARY SCHOOL',10,7,7,6,9,7,10,7,9,12,336,0.008929,0,0.011905,0.202381,0.732143,0.002976,0.041667,0.4494,0.272839,0.692713,0.354,0.358
'CARMODY MIDDLE SCHOOL',6,6,6,6,6,7,6,6,6,5,665,0.013534,0.021053,0.013534,0.32782,0.58797,0.001504,0.034586,0.4782,0.315042,0.560951,0.364,0.357
